station_id,station_name,observed_at,date,month,variable_code,value,value_text,unit,quality_flag,quality_note,source_name,source_file,source_row,source_unit,conversion_rule,value_origin
TAIHU_WHOLE,TAIHU_WHOLE,2005-02-01 00:00:00,2005-02-01,2005-02,tn,4.428401413690477,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:3:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2005-02-01 00:00:00,2005-02-01,2005-02,tp,0.12225553571428571,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:3:Whole Lake,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,codmn,5.347474747474747,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,do,11.76255230125523,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,nh4_n,2.235,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,no2_n,0.039999999999999994,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:3:WT,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,no3_n,1.96395,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,ph,7.904999999999999,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:3:WT,(-),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,phyto_biomass,0.368175,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,po4_p,0.009000000000000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,tn,6.665562500000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:3:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2005-02-01 00:00:00,2005-02-01,2005-02,tp,0.145,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:3:WT,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,codmn,4.38949494949495,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,do,12.19665271966527,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,nh4_n,0.21400000000000002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,no2_n,0.0212,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:3:XK,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,no3_n,0.72208,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,ph,7.93,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:3:XK,(-),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,phyto_biomass,0.10444,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,po4_p,0.002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,tn,2.3758000000000004,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:3:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2005-02-01 00:00:00,2005-02-01,2005-02,tp,0.08532,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:3:XK,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,codmn,6.864646464646464,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,do,10.491631799163178,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,nh4_n,2.5549999999999997,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,no2_n,0.0545,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:3:ZS,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,no3_n,1.61105,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,ph,7.8149999999999995,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:3:ZS,(-),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,phyto_biomass,0.6788,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,po4_p,0.004,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,tn,6.529624999999999,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:3:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2005-02-01 00:00:00,2005-02-01,2005-02,tp,0.1259,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:3:ZS,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,codmn,4.166666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,do,8.30433299215285,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,nh4_n,0.056666666666666664,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,no2_n,0.006000000000000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:4:CT,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,no3_n,1.7621666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,ph,8.06,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:4:CT,(-),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,phyto_biomass,0.1307,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,po4_p,0.002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,tn,3.780366666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:4:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2005-05-01 00:00:00,2005-05-01,2005-05,tp,0.09087333333333332,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:4:CT,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,codmn,4.2578125,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,do,7.90174002047083,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,nh4_n,0.05666666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,no2_n,0.006666666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:4:ET,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,no3_n,0.39180666666666664,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,ph,8.06,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:4:ET,(-),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,phyto_biomass,0.8300666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,po4_p,0.002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,tn,1.5942666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:4:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2005-05-01 00:00:00,2005-05-01,2005-05,tp,0.061533333333333336,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:4:ET,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,codmn,5.166666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,do,8.509041282838622,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,nh4_n,0.04666666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,no2_n,0.014333333333333332,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:4:GH,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,no3_n,1.4959666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,ph,8.17,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:4:GH,(-),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,phyto_biomass,0.9369,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,po4_p,0.0033333333333333335,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,tn,3.489666666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:4:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2005-05-01 00:00:00,2005-05-01,2005-05,tp,0.10184666666666665,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:4:GH,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,codmn,5.417410714285714,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,do,6.942535458400352,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,nh4_n,1.8714285714285717,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,no2_n,0.2012857142857143,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:4:ML,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,no3_n,1.4461285714285717,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,ph,7.957142857142857,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:4:ML,(-),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,phyto_biomass,4.012071428571428,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,po4_p,0.010142857142857144,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,tn,5.631549999999999,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:4:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2005-05-01 00:00:00,2005-05-01,2005-05,tp,0.15884285714285712,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:4:ML,(mg/L),,observed
TAIHU_ST,TAIHU_ST,2005-05-01 00:00:00,2005-05-01,2005-05,codmn,4.385416666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:4:ST,(mg/L),,observed
TAIHU_ST,TAIHU_ST,2005-05-01 00:00:00,2005-05-01,2005-05,do,8.3179802115319,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:4:ST,(mg/L),,observed
TAIHU_ST,TAIHU_ST,2005-05-01 00:00:00,2005-05-01,2005-05,nh4_n,0.05000000000000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:4:ST,(mg/L),,observed
